2024-02-01 12:22:10,009 INFO    StreamThr :820162 [internal.py:wandb_internal():86] W&B internal server running at pid: 820162, started at: 2024-02-01 12:22:10.008465
2024-02-01 12:22:10,539 DEBUG   HandlerThread:820162 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-15-generic-x86_64-with-glibc2.35', 'python': '3.11.5', 'heartbeatAt': '2024-02-01T20:22:10.532990', 'startedAt': '2024-02-01T20:22:10.002051', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/judy/code/Fed-Time-Series-Forecasting/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/thuydung-icthust/Fed-Time-Series-Forecasting.git', 'commit': 'ba3c3b00901ac61a44e594efa41aec75a50e875f'}, 'email': 'thuydungnguyen.ictk63@gmail.com', 'root': '/home/judy/code/Fed-Time-Series-Forecasting', 'host': 'wakka', 'username': 'judy', 'executable': '/home/judy/miniconda3/envs/judy/bin/python', 'cpu_count': 28, 'cpu_count_logical': 56, 'cpu_freq': {'current': 2.5807857142857134, 'min': 800.0, 'max': 3400.0}, 'cpu_freq_per_core': [{'current': 3.328, 'min': 800.0, 'max': 3400.0}, {'current': 2.59, 'min': 800.0, 'max': 3400.0}, {'current': 2.771, 'min': 800.0, 'max': 3400.0}, {'current': 2.683, 'min': 800.0, 'max': 3400.0}, {'current': 2.199, 'min': 800.0, 'max': 3400.0}, {'current': 3.369, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.763, 'min': 800.0, 'max': 3400.0}, {'current': 2.567, 'min': 800.0, 'max': 3400.0}, {'current': 2.684, 'min': 800.0, 'max': 3400.0}, {'current': 3.0, 'min': 800.0, 'max': 3400.0}, {'current': 2.495, 'min': 800.0, 'max': 3400.0}, {'current': 2.567, 'min': 800.0, 'max': 3400.0}, {'current': 2.599, 'min': 800.0, 'max': 3400.0}, {'current': 1.664, 'min': 800.0, 'max': 3400.0}, {'current': 2.589, 'min': 800.0, 'max': 3400.0}, {'current': 1.691, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 3.4, 'min': 800.0, 'max': 3400.0}, {'current': 2.683, 'min': 800.0, 'max': 3400.0}, {'current': 2.599, 'min': 800.0, 'max': 3400.0}, {'current': 3.262, 'min': 800.0, 'max': 3400.0}, {'current': 2.567, 'min': 800.0, 'max': 3400.0}, {'current': 2.585, 'min': 800.0, 'max': 3400.0}, {'current': 1.5, 'min': 800.0, 'max': 3400.0}, {'current': 1.618, 'min': 800.0, 'max': 3400.0}, {'current': 2.684, 'min': 800.0, 'max': 3400.0}, {'current': 2.668, 'min': 800.0, 'max': 3400.0}, {'current': 2.681, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 3.344, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.2, 'min': 800.0, 'max': 3400.0}, {'current': 2.601, 'min': 800.0, 'max': 3400.0}, {'current': 2.77, 'min': 800.0, 'max': 3400.0}, {'current': 2.599, 'min': 800.0, 'max': 3400.0}, {'current': 1.543, 'min': 800.0, 'max': 3400.0}, {'current': 2.685, 'min': 800.0, 'max': 3400.0}, {'current': 2.569, 'min': 800.0, 'max': 3400.0}, {'current': 2.495, 'min': 800.0, 'max': 3400.0}, {'current': 1.515, 'min': 800.0, 'max': 3400.0}, {'current': 2.569, 'min': 800.0, 'max': 3400.0}, {'current': 2.568, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.6, 'min': 800.0, 'max': 3400.0}, {'current': 2.684, 'min': 800.0, 'max': 3400.0}, {'current': 2.57, 'min': 800.0, 'max': 3400.0}, {'current': 2.637, 'min': 800.0, 'max': 3400.0}, {'current': 2.589, 'min': 800.0, 'max': 3400.0}, {'current': 2.708, 'min': 800.0, 'max': 3400.0}, {'current': 1.55, 'min': 800.0, 'max': 3400.0}, {'current': 2.5, 'min': 800.0, 'max': 3400.0}, {'current': 2.2, 'min': 800.0, 'max': 3400.0}, {'current': 2.567, 'min': 800.0, 'max': 3400.0}, {'current': 2.65, 'min': 800.0, 'max': 3400.0}, {'current': 2.767, 'min': 800.0, 'max': 3400.0}], 'disk': {'/': {'total': 7391.692821502686, 'used': 1198.2651634216309}}, 'gpu': 'NVIDIA RTX A6000', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}, {'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}], 'memory': {'total': 251.30216598510742}}
2024-02-01 12:22:10,539 INFO    HandlerThread:820162 [system_monitor.py:probe():224] Finished collecting system info
2024-02-01 12:22:10,539 INFO    HandlerThread:820162 [system_monitor.py:probe():227] Publishing system info
2024-02-01 12:22:10,539 DEBUG   HandlerThread:820162 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-02-01 12:22:10,539 DEBUG   HandlerThread:820162 [system_info.py:_save_pip():68] Saving pip packages done
2024-02-01 12:22:10,539 DEBUG   HandlerThread:820162 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-02-01 12:22:11,283 INFO    Thread-12 :820162 [dir_watcher.py:_on_file_created():271] file/dir created: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/requirements.txt
2024-02-01 12:22:11,283 INFO    Thread-12 :820162 [dir_watcher.py:_on_file_created():271] file/dir created: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/conda-environment.yaml
2024-02-01 12:22:14,166 DEBUG   HandlerThread:820162 [system_info.py:_save_conda():87] Saving conda packages done
2024-02-01 12:22:14,167 INFO    HandlerThread:820162 [system_monitor.py:probe():229] Finished publishing system info
2024-02-01 12:22:14,169 DEBUG   SenderThread:820162 [sender.py:send():380] send: files
2024-02-01 12:22:14,169 INFO    SenderThread:820162 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2024-02-01 12:22:14,174 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: stop_status
2024-02-01 12:22:14,174 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: stop_status
2024-02-01 12:22:14,176 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-01 12:22:14,283 INFO    Thread-12 :820162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/conda-environment.yaml
2024-02-01 12:22:14,283 INFO    Thread-12 :820162 [dir_watcher.py:_on_file_created():271] file/dir created: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/wandb-metadata.json
2024-02-01 12:22:14,347 DEBUG   SenderThread:820162 [sender.py:send():380] send: telemetry
2024-02-01 12:22:14,517 INFO    wandb-upload_0:820162 [upload_job.py:push():131] Uploaded file /tmp/tmp7k477wqywandb/osldcyhk-wandb-metadata.json
2024-02-01 12:22:15,037 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: status_report
2024-02-01 12:22:15,066 DEBUG   SenderThread:820162 [sender.py:send():380] send: exit
2024-02-01 12:22:15,066 INFO    SenderThread:820162 [sender.py:send_exit():585] handling exit code: 1
2024-02-01 12:22:15,066 INFO    SenderThread:820162 [sender.py:send_exit():587] handling runtime: 4
2024-02-01 12:22:15,067 INFO    SenderThread:820162 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-02-01 12:22:15,068 INFO    SenderThread:820162 [sender.py:send_exit():593] send defer
2024-02-01 12:22:15,068 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: defer
2024-02-01 12:22:15,068 INFO    HandlerThread:820162 [handler.py:handle_request_defer():172] handle defer: 0
2024-02-01 12:22:15,068 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: defer
2024-02-01 12:22:15,068 INFO    SenderThread:820162 [sender.py:send_request_defer():609] handle sender defer: 0
2024-02-01 12:22:15,068 INFO    SenderThread:820162 [sender.py:transition_state():613] send defer: 1
2024-02-01 12:22:15,068 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: defer
2024-02-01 12:22:15,068 INFO    HandlerThread:820162 [handler.py:handle_request_defer():172] handle defer: 1
2024-02-01 12:22:15,068 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: defer
2024-02-01 12:22:15,068 INFO    SenderThread:820162 [sender.py:send_request_defer():609] handle sender defer: 1
2024-02-01 12:22:15,068 INFO    SenderThread:820162 [sender.py:transition_state():613] send defer: 2
2024-02-01 12:22:15,068 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: defer
2024-02-01 12:22:15,068 INFO    HandlerThread:820162 [handler.py:handle_request_defer():172] handle defer: 2
2024-02-01 12:22:15,068 INFO    HandlerThread:820162 [system_monitor.py:finish():203] Stopping system monitor
2024-02-01 12:22:15,069 INFO    HandlerThread:820162 [interfaces.py:finish():202] Joined cpu monitor
2024-02-01 12:22:15,069 INFO    HandlerThread:820162 [interfaces.py:finish():202] Joined disk monitor
2024-02-01 12:22:15,069 DEBUG   SystemMonitor:820162 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-01 12:22:15,070 DEBUG   SystemMonitor:820162 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-01 12:22:15,070 DEBUG   SystemMonitor:820162 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-01 12:22:15,283 INFO    Thread-12 :820162 [dir_watcher.py:_on_file_created():271] file/dir created: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/wandb-summary.json
2024-02-01 12:22:15,283 INFO    Thread-12 :820162 [dir_watcher.py:_on_file_created():271] file/dir created: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/output.log
2024-02-01 12:22:15,341 INFO    HandlerThread:820162 [interfaces.py:finish():202] Joined gpu monitor
2024-02-01 12:22:15,341 INFO    HandlerThread:820162 [interfaces.py:finish():202] Joined memory monitor
2024-02-01 12:22:15,341 INFO    HandlerThread:820162 [interfaces.py:finish():202] Joined network monitor
2024-02-01 12:22:15,342 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: defer
2024-02-01 12:22:15,342 INFO    SenderThread:820162 [sender.py:send_request_defer():609] handle sender defer: 2
2024-02-01 12:22:15,342 INFO    SenderThread:820162 [sender.py:transition_state():613] send defer: 3
2024-02-01 12:22:15,342 DEBUG   SenderThread:820162 [sender.py:send():380] send: stats
2024-02-01 12:22:15,342 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: defer
2024-02-01 12:22:15,342 INFO    HandlerThread:820162 [handler.py:handle_request_defer():172] handle defer: 3
2024-02-01 12:22:15,342 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: defer
2024-02-01 12:22:15,342 INFO    SenderThread:820162 [sender.py:send_request_defer():609] handle sender defer: 3
2024-02-01 12:22:15,342 INFO    SenderThread:820162 [sender.py:transition_state():613] send defer: 4
2024-02-01 12:22:15,342 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: defer
2024-02-01 12:22:15,342 INFO    HandlerThread:820162 [handler.py:handle_request_defer():172] handle defer: 4
2024-02-01 12:22:15,343 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: defer
2024-02-01 12:22:15,343 INFO    SenderThread:820162 [sender.py:send_request_defer():609] handle sender defer: 4
2024-02-01 12:22:15,343 INFO    SenderThread:820162 [sender.py:transition_state():613] send defer: 5
2024-02-01 12:22:15,343 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: defer
2024-02-01 12:22:15,343 INFO    HandlerThread:820162 [handler.py:handle_request_defer():172] handle defer: 5
2024-02-01 12:22:15,343 DEBUG   SenderThread:820162 [sender.py:send():380] send: summary
2024-02-01 12:22:15,343 INFO    SenderThread:820162 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-02-01 12:22:15,343 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: defer
2024-02-01 12:22:15,343 INFO    SenderThread:820162 [sender.py:send_request_defer():609] handle sender defer: 5
2024-02-01 12:22:15,343 INFO    SenderThread:820162 [sender.py:transition_state():613] send defer: 6
2024-02-01 12:22:15,343 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: defer
2024-02-01 12:22:15,343 INFO    HandlerThread:820162 [handler.py:handle_request_defer():172] handle defer: 6
2024-02-01 12:22:15,343 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: defer
2024-02-01 12:22:15,343 INFO    SenderThread:820162 [sender.py:send_request_defer():609] handle sender defer: 6
2024-02-01 12:22:15,346 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: status_report
2024-02-01 12:22:15,438 INFO    SenderThread:820162 [sender.py:transition_state():613] send defer: 7
2024-02-01 12:22:15,438 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: defer
2024-02-01 12:22:15,439 INFO    HandlerThread:820162 [handler.py:handle_request_defer():172] handle defer: 7
2024-02-01 12:22:15,439 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: defer
2024-02-01 12:22:15,439 INFO    SenderThread:820162 [sender.py:send_request_defer():609] handle sender defer: 7
2024-02-01 12:22:16,066 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-01 12:22:16,284 INFO    Thread-12 :820162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/wandb-summary.json
2024-02-01 12:22:16,284 INFO    Thread-12 :820162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/config.yaml
2024-02-01 12:22:17,037 INFO    SenderThread:820162 [sender.py:transition_state():613] send defer: 8
2024-02-01 12:22:17,038 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: poll_exit
2024-02-01 12:22:17,038 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: defer
2024-02-01 12:22:17,038 INFO    HandlerThread:820162 [handler.py:handle_request_defer():172] handle defer: 8
2024-02-01 12:22:17,038 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: defer
2024-02-01 12:22:17,038 INFO    SenderThread:820162 [sender.py:send_request_defer():609] handle sender defer: 8
2024-02-01 12:22:17,038 INFO    SenderThread:820162 [job_builder.py:build():281] Attempting to build job artifact
2024-02-01 12:22:17,038 INFO    SenderThread:820162 [job_builder.py:_get_source_type():393] is repo sourced job
2024-02-01 12:22:17,039 INFO    SenderThread:820162 [job_builder.py:build():369] adding wandb-job metadata file
2024-02-01 12:22:17,066 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-01 12:22:17,081 INFO    SenderThread:820162 [sender.py:transition_state():613] send defer: 9
2024-02-01 12:22:17,081 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: poll_exit
2024-02-01 12:22:17,081 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: defer
2024-02-01 12:22:17,081 DEBUG   SenderThread:820162 [sender.py:send():380] send: artifact
2024-02-01 12:22:17,081 INFO    HandlerThread:820162 [handler.py:handle_request_defer():172] handle defer: 9
2024-02-01 12:22:17,284 INFO    Thread-12 :820162 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/output.log
2024-02-01 12:22:17,430 INFO    SenderThread:820162 [sender.py:send_artifact():1456] sent artifact job-https___github.com_thuydung-icthust_Fed-Time-Series-Forecasting.git_main.py - {'id': 'QXJ0aWZhY3Q6NzEwOTQxOTY0', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzNjA3NDY3OQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzEwOTQxOTY0', 'versionIndex': 3}}}
2024-02-01 12:22:17,430 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: defer
2024-02-01 12:22:17,430 INFO    SenderThread:820162 [sender.py:send_request_defer():609] handle sender defer: 9
2024-02-01 12:22:17,430 INFO    SenderThread:820162 [dir_watcher.py:finish():358] shutting down directory watcher
2024-02-01 12:22:18,067 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-01 12:22:18,284 INFO    SenderThread:820162 [dir_watcher.py:finish():388] scan: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files
2024-02-01 12:22:18,284 INFO    SenderThread:820162 [dir_watcher.py:finish():402] scan save: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/wandb-summary.json wandb-summary.json
2024-02-01 12:22:18,285 INFO    SenderThread:820162 [dir_watcher.py:finish():402] scan save: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/config.yaml config.yaml
2024-02-01 12:22:18,285 INFO    SenderThread:820162 [dir_watcher.py:finish():402] scan save: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/output.log output.log
2024-02-01 12:22:18,287 INFO    SenderThread:820162 [dir_watcher.py:finish():402] scan save: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/wandb-metadata.json wandb-metadata.json
2024-02-01 12:22:18,288 INFO    SenderThread:820162 [dir_watcher.py:finish():402] scan save: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/requirements.txt requirements.txt
2024-02-01 12:22:18,289 INFO    SenderThread:820162 [dir_watcher.py:finish():402] scan save: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/conda-environment.yaml conda-environment.yaml
2024-02-01 12:22:18,289 INFO    SenderThread:820162 [sender.py:transition_state():613] send defer: 10
2024-02-01 12:22:18,289 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: poll_exit
2024-02-01 12:22:18,289 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: defer
2024-02-01 12:22:18,289 INFO    HandlerThread:820162 [handler.py:handle_request_defer():172] handle defer: 10
2024-02-01 12:22:18,292 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: defer
2024-02-01 12:22:18,292 INFO    SenderThread:820162 [sender.py:send_request_defer():609] handle sender defer: 10
2024-02-01 12:22:18,292 INFO    SenderThread:820162 [file_pusher.py:finish():175] shutting down file pusher
2024-02-01 12:22:18,473 INFO    wandb-upload_2:820162 [upload_job.py:push():131] Uploaded file /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/output.log
2024-02-01 12:22:18,567 INFO    wandb-upload_0:820162 [upload_job.py:push():131] Uploaded file /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/config.yaml
2024-02-01 12:22:18,679 INFO    wandb-upload_4:820162 [upload_job.py:push():131] Uploaded file /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/conda-environment.yaml
2024-02-01 12:22:18,720 INFO    wandb-upload_3:820162 [upload_job.py:push():131] Uploaded file /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/requirements.txt
2024-02-01 12:22:18,725 INFO    wandb-upload_1:820162 [upload_job.py:push():131] Uploaded file /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/files/wandb-summary.json
2024-02-01 12:22:18,926 INFO    Thread-11 (_thread_body):820162 [sender.py:transition_state():613] send defer: 11
2024-02-01 12:22:18,926 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: defer
2024-02-01 12:22:18,926 INFO    HandlerThread:820162 [handler.py:handle_request_defer():172] handle defer: 11
2024-02-01 12:22:18,927 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: defer
2024-02-01 12:22:18,927 INFO    SenderThread:820162 [sender.py:send_request_defer():609] handle sender defer: 11
2024-02-01 12:22:18,927 INFO    SenderThread:820162 [file_pusher.py:join():181] waiting for file pusher
2024-02-01 12:22:18,927 INFO    SenderThread:820162 [sender.py:transition_state():613] send defer: 12
2024-02-01 12:22:18,927 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: defer
2024-02-01 12:22:18,927 INFO    HandlerThread:820162 [handler.py:handle_request_defer():172] handle defer: 12
2024-02-01 12:22:18,928 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: defer
2024-02-01 12:22:18,928 INFO    SenderThread:820162 [sender.py:send_request_defer():609] handle sender defer: 12
2024-02-01 12:22:18,928 INFO    SenderThread:820162 [file_stream.py:finish():595] file stream finish called
2024-02-01 12:22:18,989 INFO    SenderThread:820162 [file_stream.py:finish():599] file stream finish is done
2024-02-01 12:22:18,989 INFO    SenderThread:820162 [sender.py:transition_state():613] send defer: 13
2024-02-01 12:22:18,989 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: defer
2024-02-01 12:22:18,990 INFO    HandlerThread:820162 [handler.py:handle_request_defer():172] handle defer: 13
2024-02-01 12:22:18,990 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: defer
2024-02-01 12:22:18,990 INFO    SenderThread:820162 [sender.py:send_request_defer():609] handle sender defer: 13
2024-02-01 12:22:18,990 INFO    SenderThread:820162 [sender.py:transition_state():613] send defer: 14
2024-02-01 12:22:18,990 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: defer
2024-02-01 12:22:18,990 INFO    HandlerThread:820162 [handler.py:handle_request_defer():172] handle defer: 14
2024-02-01 12:22:18,991 DEBUG   SenderThread:820162 [sender.py:send():380] send: final
2024-02-01 12:22:18,991 DEBUG   SenderThread:820162 [sender.py:send():380] send: footer
2024-02-01 12:22:18,991 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: defer
2024-02-01 12:22:18,991 INFO    SenderThread:820162 [sender.py:send_request_defer():609] handle sender defer: 14
2024-02-01 12:22:18,992 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-01 12:22:18,992 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: poll_exit
2024-02-01 12:22:18,993 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-01 12:22:18,993 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: poll_exit
2024-02-01 12:22:18,993 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: server_info
2024-02-01 12:22:18,993 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: get_summary
2024-02-01 12:22:18,994 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: server_info
2024-02-01 12:22:18,997 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: sampled_history
2024-02-01 12:22:18,998 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-01 12:22:18,998 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: job_info
2024-02-01 12:22:19,050 DEBUG   SenderThread:820162 [sender.py:send_request():407] send_request: job_info
2024-02-01 12:22:19,051 INFO    MainThread:820162 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2024-02-01 12:22:19,051 INFO    MainThread:820162 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2024-02-01 12:22:19,051 INFO    MainThread:820162 [wandb_run.py:_footer_sync_info():3558] logging synced files
2024-02-01 12:22:19,051 DEBUG   HandlerThread:820162 [handler.py:handle_request():146] handle_request: shutdown
2024-02-01 12:22:19,051 INFO    HandlerThread:820162 [handler.py:finish():866] shutting down handler
2024-02-01 12:22:19,998 INFO    WriterThread:820162 [datastore.py:close():294] close: /home/judy/code/Fed-Time-Series-Forecasting/wandb/run-20240201_122210-5mln4fus/run-5mln4fus.wandb
2024-02-01 12:22:20,051 INFO    SenderThread:820162 [sender.py:finish():1534] shutting down sender
2024-02-01 12:22:20,051 INFO    SenderThread:820162 [file_pusher.py:finish():175] shutting down file pusher
2024-02-01 12:22:20,051 INFO    SenderThread:820162 [file_pusher.py:join():181] waiting for file pusher
